1492797705.01, 111416020137, -184, 26, 0, 32841, 27316, 2310, 00, 03, 58, 03
1492797705.98, 111116030451, 0, 26, 0, 32881, 27516, 1998, 00, 04, 00, 47
1492797706.95, 111116030243, -387, 26, 0, 32816, 27536, 1586, 00, 04, 03, 44
1492797707.93, 111116030250, -358, 26, 0, 32784, 27480, 1454, 00, 04, 05, 33
1492797708.9, 111416020241, -106, 25, 0, 32744, 27060, 1834, 00, 03, 50, 55
1492797709.87, 111416020137, -176, 26, 0, 32835, 27320, 2314, 00, 03, 58, 08
1492797710.84, 111116030451, 26, 26, 0, 32874, 27516, 1990, 00, 04, 00, 52
1492797747.17, 111116030451, -55, 26, 0, 32896, 27528, 1974, 00, 04, 01, 28
1492797748.15, 1111116030243, -374, 26, 0, 32813, 27536, 1570, 00, 04, 04, 25
1492797749.12, 111116030250, -383, 26, 0, 32791, 27480, 1450, 00, 04, 06, 15
1492797750.1, 111416020241, -147, 25, 0, 32774, 27064, 1838, 00, 03, 51, 34
1492797751.07, 111416020137, -185, 26, 0, 32841, 27324, 2318, 00, 03, 58, 48
1492797752.04, 111116030451, -44, 26, 0, 32893, 27532, 1974, 00, 04, 01, 33
1492797753.01, 111116030243, -365, 27, 0, 32811, 27548, 1570, 00, 04, 04, 30
1492797753.99, 111116030250, -329, 26, 0, 32776, 27480, 1446, 00, 04, 06, 20
1492797754.96, 111416020241, -133, 25, 0, 32763, 27068, 1834, 00, 03, 51, 39
1492797755.93, 111416020137, -182, 26, 0, 32839, 27328, 2318, 00, 03, 58, 53
1492797756.9, 111116030451, -29, 26, 0, 32889, 27528, 1966, 00, 04, 01, 38
1492797757.88, 111116030243, -361, 27, 0, 32810, 27548, 1570, 00, 04, 04, 35
1492797758.85, 111116030250, -379, 26, 0, 32790, 27484, 1446, 00, 04, 06, 25
1492797759.83, 111416020241, -118, 25, 0, 32753, 27064, 1834, 00, 03, 51, 44
1492797760.8, 111416020137, -192, 26, 0, 32846, 27324, 2318, 00, 03, 58, 58
1492797761.77, 111116030451, -44, 26, 0, 32893, 27524, 1966, 00, 04, 01, 43
1492797762.75, 111116030243, -391, 26, 0, 32817, 27540, 1570, 00, 04, 04, 40
1492797763.72, 111116030250, -354, 26, 0, 32783, 27492, 1450, 00, 04, 06, 30
1492797764.69, 111416020241, -130, 25, 0, 32761, 27068, 1834, 00, 03, 51, 48
1492797784.08, 111116030451, 0, 26, 0, 32881, 27528, 1962, 00, 04, 02, 05
1492797785.06, 111116030243, -339, 27, 0, 32805, 27544, 1566, 00, 04, 05, 02
1492797786.03, 111116030250, -379, 26, 0, 32790, 27488, 1450, 00, 04, 06, 52
1492797787.0, 111416020241, -120, 25, 0, 32753, 27076, 1838, 00, 03, 52, 09
1492797787.98, 1111416020137, -181, 26, 0, 32838, 27328, 2318, 00, 03, 59, 25
1492797788.95, 111116030451, -29, 26, 0, 32889, 27536, 1958, 00, 04, 02, 10
1492797789.92, 111116030243, -405, 27, 0, 32820, 27548, 1566, 00, 04, 05, 07
1492797790.9, 111116030250, -347, 26, 0, 32781, 27500, 1446, 00, 04, 06, 57
1492797791.87, 111416020241, -134, 25, 0, 32764, 27072, 1834, 00, 03, 52, 14
1492797792.85, 111416020137, -165, 26, 0, 32827, 27328, 2318, 00, 03, 59, 29
1492797793.82, 111116030451, -63, 26, 0, 32898, 27536, 1958, 00, 04, 02, 15
1492797794.79, 111116030243, -352, 27, 0, 32808, 27552, 1566, 00, 04, 05, 12
1492797795.76, 111116030250, -347, 26, 0, 32781, 27488, 1442, 00, 04, 07, 02
1492797796.74, 111416020241, -148, 25, 0, 32774, 27072, 1830, 00, 03, 52, 19
1492797797.71, 111416020137, -201, 26, 0, 32852, 27328, 2318, 00, 03, 59, 34
1492797798.68, 111116030451, -48, 26, 0, 32894, 27540, 1958, 00, 04, 02, 19
1492797799.65, 111116030243, -352, 27, 0, 32808, 27552, 1566, 00, 04, 05, 17
1492797800.63, 111116030250, -340, 26, 0, 32779, 27488, 1442, 00, 04, 07, 07
1492797801.6, 111416020241, -137, 25, 0, 32766, 27068, 1834, 00, 03, 52, 23
1492797802.58, 111416020137, -175, 26, 0, 32833, 27336, 2322, 00, 03, 59, 39
1492797803.55, 111116030451, -37, 26, 0, 32891, 27540, 1958, 00, 04, 02, 24
1492797804.52, 111116030243, -339, 27, 0, 32805, 27556, 1566, 00, 04, 05, 22
1492797805.49, 111116030250, -361, 26, 0, 32785, 27496, 1446, 00, 04, 07, 12
1492797806.47, 111416020241, -140, 25, 0, 32768, 27072, 1830, 00, 03, 52, 28
1492797807.44, 111416020137, -171, 26, 0, 32831, 27332, 2322, 00, 03, 59, 44
1492797808.41, 111116030451, -48, 26, 0, 32894, 27536, 1954, 00, 04, 02, 29
1492797809.38, 111116030243, -409, 27, 0, 32821, 27560, 1566, 00, 04, 05, 27
1492797810.36, 111116030250, -347, 26, 0, 32781, 27500, 1442, 00, 04, 07, 17
1492797811.33, 111416020241, -126, 25, 0, 32758, 27076, 1834, 00, 03, 52, 33
1492797812.31, 111416020137, -176, 26, 0, 32834, 27340, 2318, 00, 03, 59, 49
1492797813.27, 111116030451, -55, 27, 0, 32896, 27544, 1954, 00, 04, 02, 34
1492797814.25, 111116030243, -378, 27, 0, 32814, 27556, 1562, 00, 04, 05, 32
1492797815.22, 111116030250, -354, 26, 0, 32783, 27496, 1442, 00, 04, 07, 22
1492797816.2, 111416020241, -117, 25, 0, 32752, 27068, 1830, 00, 03, 52, 37
1492797817.17, 111416020137, -193, 26, 0, 32846, 27336, 2318, 00, 03, 59, 53
1492797818.14, 111116030451, -22, 26, 0, 32887, 27540, 1950, 00, 04, 02, 39
1492797819.11, 111116030243, -378, 27, 0, 32814, 27552, 1562, 00, 04, 05, 37
1492797820.09, 111116030250, -344, 26, 0, 32780, 27496, 1442, 00, 04, 07, 27
1492797821.06, 111416020241, -142, 25, 0, 32769, 27076, 1830, 00, 03, 52, 42
1492797822.03, 111416020137, -196, 26, 0, 32848, 27332, 2330, 00, 03, 59, 58
1492797823.0, 111116030451, -14, 26, 0, 32885, 27540, 1950, 00, 04, 02, 43
1492797823.98, 111116030243, -369, 27, 0, 32812, 27560, 1558, 00, 04, 05, 41
1492797824.95, 111116030250, -372, 26, 0, 32788, 27500, 1442, 00, 04, 07, 32
1492797825.92, 111416020241, -136, 25, 0, 32765, 27076, 1826, 00, 03, 52, 46
1492797826.9, 111416020137, -171, 26, 0, 32830, 27340, 2326, 00, 04, 00, 03
1492797827.86, 111116030451, 11, 27, 0, 32878, 27544, 1958, 00, 04, 02, 48
1492797828.84, 111116030243, -409, 27, 0, 32821, 27560, 1554, 00, 04, 05, 46
1492797829.81, 111116030250, -387, 26, 0, 32792, 27500, 1442, 00, 04, 07, 37
1492797830.79, 111416020241, -150, 25, 0, 32775, 27076, 1830, 00, 03, 52, 51
1492797831.76, 111416020137, -191, 26, 0, 32844, 27344, 2322, 00, 04, 00, 08
1492797832.73, 111116030451, -59, 27, 0, 32897, 27544, 1946, 00, 04, 02, 53
1492797833.7, 111116030243, -356, 27, 0, 32809, 27556, 1558, 00, 04, 05, 51
1492797834.68, 111116030250, -397, 26, 0, 32795, 27504, 1442, 00, 04, 07, 42
1492797835.65, 111416020241, -103, 25, 0, 32741, 27080, 1834, 00, 03, 52, 56
1492797836.62, 111416020137, -193, 26, 0, 32846, 27340, 2326, 00, 04, 00, 12
1492797837.59, 111116030451, -55, 27, 0, 32896, 27544, 1946, 00, 04, 02, 58
1492797838.57, 111116030243, -365, 27, 0, 32811, 27564, 1558, 00, 04, 05, 56
1492797839.54, 111116030250, -387, 26, 0, 32792, 27500, 1442, 00, 04, 07, 47
1492797840.51, 111416020241, -127, 25, 0, 32758, 27084, 1830, 00, 03, 53, 00
1492797841.49, 111416020137, -191, 26, 0, 32844, 27348, 2322, 00, 04, 00, 17
1492797842.46, 111116030451, -18, 27, 0, 32886, 27556, 1946, 00, 04, 03, 03
1492797843.43, 111116030243, -387, 27, 0, 32816, 27568, 1558, 00, 04, 06, 01
